Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Customer Status,Churn Category,Churn Reason,Prediction Probability,Predicted Label,Avatar,Tech Support
0128-MKWSG,Female,51,No,2,Stevenson Ranch,91381.0,34.364153,-118.615583,0,26,,No,0.0,No,Yes,DSL,19.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0.0,Stayed,Client currently in the company,.,0.9126,Stayed,https://picsum.photos/150/150?random=873,
0129-KPTWJ,Male,39,Yes,0,North Highlands,95660.0,38.671295,-121.388251,9,72,,Yes,33.22,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0.0,Stayed,Client currently in the company,.,0.8822,Stayed,https://picsum.photos/150/150?random=663,
0129-QMPDR,Male,64,Yes,0,La Puente,91746.0,34.038983,-117.991372,1,44,,Yes,27.4,No,No,,0.0,No,,,,,,,,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0.0,Stayed,Client currently in the company,.,0.8519,Stayed,https://picsum.photos/150/150?random=22,
0130-SXOUN,Male,55,No,0,Glenhaven,95443.0,39.045246,-122.743181,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40.0,Stayed,Client currently in the company,.,0.7707,Stayed,https://picsum.photos/150/150?random=907,
0133-BMFZO,Female,40,No,0,Alhambra,91803.0,34.074736,-118.145959,0,2,,Yes,36.81,No,Yes,Fiber Optic,16.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0.0,Churned,Competitor,Competitor offered higher download speeds,0.5743,Churned,https://picsum.photos/150/150?random=137,
0134-XWXCE,Female,76,No,0,Santa Monica,90403.0,34.031529,-118.491156,0,44,,Yes,7.72,No,Yes,DSL,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,17.91,0.0,Stayed,Client currently in the company,.,0.8631,Stayed,https://picsum.photos/150/150?random=107,
0135-NMXAP,Female,57,No,0,Lodi,95240.0,38.123544,-121.159078,0,12,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0.0,Churned,Attitude,Attitude of support person,0.6885,Churned,https://picsum.photos/150/150?random=568,
0136-IFMYD,Male,71,Yes,0,Los Angeles,90001.0,33.973616,-118.24902,1,69,,Yes,18.41,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0.0,0.0,Stayed,Client currently in the company,.,0.7505,Stayed,https://picsum.photos/150/150?random=529,
0137-OCGAB,Female,25,No,0,Fairfield,94533.0,38.287136,-122.02711,0,1,Offer E,Yes,1.23,Yes,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0.0,Churned,Price,Lack of affordable download/upload speed,0.8763,Churned,https://picsum.photos/150/150?random=88,
0137-UDEUO,Female,24,No,0,Stockton,95204.0,37.974498,-121.319568,0,3,Offer E,Yes,25.75,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0.0,Churned,Price,Long distance charges,0.8592,Stayed,https://picsum.photos/150/150?random=395,
0139-IVFJG,Female,19,Yes,0,Temecula,92592.0,33.507255,-117.029473,10,2,,Yes,4.65,No,Yes,Fiber Optic,53.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,190.5,0.0,0.0,Joined,Client currently in the company,.,0.9265,Stayed,https://picsum.photos/150/150?random=293,
0141-YEAYS,Female,77,No,0,Fallbrook,92028.0,33.362575,-117.299644,0,27,,Yes,2.97,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0.0,Stayed,Client currently in the company,.,0.9473,Stayed,https://picsum.photos/150/150?random=346,
0142-GVYSN,Male,57,No,0,Randsburg,93554.0,35.405722,-117.773354,0,26,Offer C,Yes,13.34,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0.0,Stayed,Client currently in the company,.,0.8386,Stayed,https://picsum.photos/150/150?random=725,
0147-ESWWR,Female,73,Yes,0,Atascadero,93422.0,35.453912,-120.69461,9,39,,Yes,20.15,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0.0,Stayed,Client currently in the company,.,0.8554,Stayed,https://picsum.photos/150/150?random=222,
0148-DCDOS,Male,41,No,0,Planada,95365.0,37.329725,-120.306399,0,25,,Yes,34.88,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0.0,Churned,Competitor,Competitor had better devices,0.5646,Churned,https://picsum.photos/150/150?random=1000,
0151-ONTOV,Female,43,No,0,Moorpark,93021.0,34.312945,-118.858169,0,1,Offer E,Yes,39.81,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0.0,Churned,Competitor,Competitor had better devices,0.8378,Churned,https://picsum.photos/150/150?random=446,
0156-FVPTA,Male,48,Yes,0,Solvang,93463.0,34.624399,-120.137875,1,22,Offer D,Yes,27.24,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0.0,Churned,Attitude,Attitude of service provider,0.5091,Stayed,https://picsum.photos/150/150?random=375,
0164-APGRB,Female,56,No,0,Calistoga,94515.0,38.629618,-122.593216,0,72,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0.0,Stayed,Client currently in the company,.,0.9284,Stayed,https://picsum.photos/150/150?random=525,
0164-XAIRP,Female,51,No,0,La Mirada,90638.0,33.902045,-118.008961,0,24,,Yes,10.64,No,No,,0.0,No,,,,,,,,Two Year,Yes,Bank Withdrawal,19.55,470.2,0.0,0.0,Stayed,Client currently in the company,.,0.9732,Stayed,https://picsum.photos/150/150?random=26,
0168-XZKBB,Female,34,Yes,0,Boron,93516.0,34.95703,-117.73045,8,19,,Yes,7.84,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0.0,Stayed,Client currently in the company,.,0.8778,Stayed,https://picsum.photos/150/150?random=878,
0174-QRVVY,Male,21,Yes,2,San Marcos,92078.0,33.119028,-117.166036,2,71,,Yes,9.2,Yes,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,25.35,1847.55,0.0,0.0,Stayed,Client currently in the company,.,0.9886,Stayed,https://picsum.photos/150/150?random=476,
0177-PXBAT,Male,78,Yes,0,Desert Center,92239.0,33.889605,-115.257009,7,33,,Yes,25.15,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0.0,Stayed,Client currently in the company,.,0.9714,Stayed,https://picsum.photos/150/150?random=723,
0178-CIIKR,Female,60,No,0,Crows Landing,95313.0,37.435664,-121.049056,0,3,,Yes,2.69,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,19.95,58.0,0.0,0.0,Joined,Client currently in the company,.,0.8839,Stayed,https://picsum.photos/150/150?random=368,
0178-SZBHO,Male,54,Yes,1,Tuolumne,95379.0,37.939768,-120.188002,7,47,,Yes,1.09,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0.0,Stayed,Client currently in the company,.,0.9742,Stayed,https://picsum.photos/150/150?random=585,
0181-RITDD,Male,42,Yes,3,San Diego,92120.0,32.807867,-117.060993,2,62,,Yes,1.76,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,6825.65,0.0,0.0,Stayed,Client currently in the company,.,0.9746,Stayed,https://picsum.photos/150/150?random=336,
0186-CAERR,Male,22,No,0,Auburn,95603.0,38.912881,-121.082766,0,71,,Yes,2.88,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,0.0,0.0,Stayed,Client currently in the company,.,0.7978,Stayed,https://picsum.photos/150/150?random=618,
0187-QSXOE,Male,71,Yes,0,Fresno,93725.0,36.623632,-119.741322,8,7,,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0.0,Stayed,Client currently in the company,.,0.9821,Stayed,https://picsum.photos/150/150?random=639,
0187-WZNAB,Female,56,Yes,2,Del Rey,93616.0,36.657462,-119.595293,6,27,Offer C,Yes,46.66,No,Yes,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,1972.35,0.0,0.0,Stayed,Client currently in the company,.,0.9777,Stayed,https://picsum.photos/150/150?random=622,
0188-GWFLE,Male,33,No,0,Redwood City,94065.0,37.527497,-122.230941,0,2,,Yes,1.81,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0.0,Joined,Client currently in the company,.,0.8582,Stayed,https://picsum.photos/150/150?random=399,
0191-EQUUH,Female,32,No,3,Landers,92285.0,34.341737,-116.539416,0,25,Offer C,No,0.0,No,Yes,Cable,75.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0.0,0.0,Stayed,Client currently in the company,.,0.9899,Stayed,https://picsum.photos/150/150?random=163,
0191-ZHSKZ,Male,80,No,0,Hawthorne,90250.0,33.914775,-118.348083,0,30,,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0.0,Stayed,Client currently in the company,.,0.8504,Stayed,https://picsum.photos/150/150?random=356,
0193-ESZXP,Female,73,Yes,0,Oceano,93445.0,35.059695,-120.604741,1,58,,Yes,16.94,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0.0,Churned,Attitude,Attitude of support person,0.5089,Churned,https://picsum.photos/150/150?random=320,
0195-IESCP,Male,26,Yes,0,Armona,93202.0,36.315979,-119.710852,1,10,Offer D,Yes,2.02,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,0.0,100.0,Churned,Competitor,Competitor offered more data,0.8566,Churned,https://picsum.photos/150/150?random=704,
0196-JTUQI,Female,59,No,0,Clarksburg,95612.0,38.384648,-121.578701,0,9,,Yes,9.27,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0.0,Stayed,Client currently in the company,.,0.5253,Stayed,https://picsum.photos/150/150?random=440,
0196-VULGZ,Female,78,Yes,0,Irvine,92620.0,33.716136,-117.752574,1,6,,Yes,28.71,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0.0,Churned,Other,Deceased,0.9436,Churned,https://picsum.photos/150/150?random=532,
0197-PNKNK,Female,47,Yes,1,Scotts Valley,95066.0,37.070177,-122.010077,7,69,,Yes,38.92,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,40.0,Stayed,Client currently in the company,.,0.993,Stayed,https://picsum.photos/150/150?random=774,
0201-MIBOL,Female,68,No,0,Salida,95368.0,37.713152,-121.08739,0,66,,Yes,10.45,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,0.0,Stayed,Client currently in the company,.,0.9047,Stayed,https://picsum.photos/150/150?random=585,
0201-OAMXR,Female,30,No,0,Mckinleyville,95519.0,40.965011,-124.015255,0,70,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0.0,Churned,Dissatisfaction,Network reliability,0.6538,Stayed,https://picsum.photos/150/150?random=801,
0203-HHYIJ,Male,62,No,0,Atherton,94027.0,37.454924,-122.203168,0,25,Offer C,Yes,5.57,Yes,No,,0.0,No,,,,,,,,One Year,No,Bank Withdrawal,25.3,676.35,0.0,0.0,Churned,Price,Long distance charges,0.9579,Stayed,https://picsum.photos/150/150?random=344,
0206-OYVOC,Female,52,Yes,2,Huntington Beach,92649.0,33.721917,-118.043237,1,46,Offer B,Yes,24.33,No,No,,0.0,No,,,,,,,,Two Year,Yes,Credit Card,19.25,864.2,0.0,0.0,Stayed,Client currently in the company,.,0.9819,Stayed,https://picsum.photos/150/150?random=423,
0206-TBWLC,Female,63,Yes,0,Calimesa,92320.0,33.982787,-117.057627,7,54,Offer B,Yes,11.4,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,0.0,0.0,Stayed,Client currently in the company,.,0.9491,Stayed,https://picsum.photos/150/150?random=488,
0207-MDKNV,Female,54,No,0,Daly City,94014.0,37.691561,-122.445202,0,15,,Yes,22.39,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,1582.75,0.0,0.0,Churned,Competitor,Competitor made better offer,0.5523,Churned,https://picsum.photos/150/150?random=46,
0208-BPQEJ,Female,48,Yes,1,Middletown,95461.0,38.787446,-122.58675,0,12,Offer D,Yes,8.25,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.4,198.1,0.0,0.0,Stayed,Client currently in the company,.,0.9096,Stayed,https://picsum.photos/150/150?random=645,
0212-ISBBF,Female,51,No,0,Berkeley,94705.0,37.858898,-122.240512,0,22,,No,0.0,No,Yes,Cable,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,1098.85,0.0,0.0,Stayed,Client currently in the company,.,0.6191,Stayed,https://picsum.photos/150/150?random=307,
0214-JHPFW,Female,22,Yes,0,Lost Hills,93249.0,35.637715,-119.893068,9,70,,No,0.0,No,Yes,Cable,85.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,4039.3,1.01,0.0,Stayed,Client currently in the company,.,0.9862,Stayed,https://picsum.photos/150/150?random=984,
0215-BQKGS,Male,52,No,0,Garden Grove,92844.0,33.766476,-117.969795,0,30,Offer C,Yes,24.73,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,2438.6,0.0,130.0,Stayed,Client currently in the company,.,0.7467,Stayed,https://picsum.photos/150/150?random=445,
0218-QNVAS,Male,22,Yes,1,Indio,92203.0,33.752938,-116.230055,1,71,Offer A,Yes,28.34,Yes,Yes,Fiber Optic,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.55,7113.75,16.99,0.0,Stayed,Client currently in the company,.,0.9333,Stayed,https://picsum.photos/150/150?random=819,
0219-QAERP,Male,33,Yes,0,Oxnard,93033.0,34.156629,-119.117218,2,30,,Yes,9.81,No,No,,0.0,No,,,,,,,,One Year,No,Credit Card,19.8,576.65,0.0,0.0,Stayed,Client currently in the company,.,0.9725,Stayed,https://picsum.photos/150/150?random=229,
0219-YTZUE,Male,26,Yes,0,San Diego,92122.0,32.85723,-117.209774,5,4,Offer E,Yes,28.77,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,371.9,0.0,0.0,Churned,Competitor,Competitor made better offer,0.9125,Churned,https://picsum.photos/150/150?random=949,
0220-EBGCE,Male,58,No,0,Escondido,92027.0,33.141265,-116.967221,0,2,Offer E,Yes,14.14,No,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,167.3,0.0,0.0,Churned,Competitor,Competitor made better offer,0.7376,Churned,https://picsum.photos/150/150?random=422,
0221-NAUXK,Male,22,No,1,Moreno Valley,92553.0,33.923149,-117.244933,0,10,,Yes,7.86,No,No,,0.0,No,,,,,,,,One Year,Yes,Bank Withdrawal,19.95,219.5,0.0,0.0,Stayed,Client currently in the company,.,0.9704,Stayed,https://picsum.photos/150/150?random=842,
0221-WMXNQ,Male,66,No,0,Chino,91710.0,33.990646,-117.663025,0,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0.0,Stayed,Client currently in the company,.,0.8955,Stayed,https://picsum.photos/150/150?random=360,
0222-CNVPT,Male,69,No,0,Sacramento,95820.0,38.53508,-121.444144,0,52,Offer B,No,0.0,No,Yes,DSL,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0.0,Stayed,Client currently in the company,.,0.9686,Stayed,https://picsum.photos/150/150?random=36,
0224-HJAPT,Male,25,No,0,San Diego,92117.0,32.825086,-117.199424,0,5,,Yes,22.01,Yes,Yes,Cable,85.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,223.15,0.0,0.0,Churned,Competitor,Competitor made better offer,0.9119,Churned,https://picsum.photos/150/150?random=53,
0224-NIJLP,Male,30,Yes,3,Turlock,95380.0,37.474396,-120.875917,1,8,Offer E,Yes,2.87,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,20.15,165.5,0.0,0.0,Stayed,Client currently in the company,.,0.9812,Stayed,https://picsum.photos/150/150?random=330,
0224-RLWWD,Female,73,No,0,Calexico,92231.0,32.690654,-115.431225,0,2,Offer E,Yes,23.91,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0.0,0.0,Joined,Client currently in the company,.,0.8169,Stayed,https://picsum.photos/150/150?random=247,
0225-ZORZP,Male,46,No,0,Groveland,95321.0,37.902968,-119.667544,0,3,Offer E,Yes,13.72,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0.0,0.0,Joined,Client currently in the company,.,0.6305,Churned,https://picsum.photos/150/150?random=527,
0228-MAUWC,Male,40,No,0,Los Gatos,95033.0,37.160194,-121.945611,0,19,Offer D,Yes,11.85,Yes,Yes,DSL,18.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,0.0,0.0,Stayed,Client currently in the company,.,0.7791,Stayed,https://picsum.photos/150/150?random=461,
0229-LFJAF,Male,53,No,0,Clovis,93611.0,36.917652,-119.593757,0,72,Offer A,Yes,3.66,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,4908.25,0.0,0.0,Stayed,Client currently in the company,.,0.9814,Stayed,https://picsum.photos/150/150?random=713,
0230-UBYPQ,Male,76,Yes,0,Hyampom,96046.0,40.648024,-123.465088,2,63,Offer B,No,0.0,No,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,0.0,Stayed,Client currently in the company,.,0.9597,Stayed,https://picsum.photos/150/150?random=789,
0230-WEQUW,Male,38,Yes,0,Woodland Hills,91364.0,34.153733,-118.593408,1,66,,No,0.0,No,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.6,3789.2,0.0,0.0,Stayed,Client currently in the company,.,0.9065,Stayed,https://picsum.photos/150/150?random=802,
0231-LXVAP,Male,23,No,0,Temecula,92592.0,33.507255,-117.029473,0,1,,Yes,44.56,No,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0.0,0.0,Churned,Competitor,Competitor made better offer,0.7223,Churned,https://picsum.photos/150/150?random=725,
0233-FTHAV,Female,24,No,0,Livingston,95334.0,37.361987,-120.748394,0,60,,Yes,15.29,Yes,Yes,Fiber Optic,48.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,4765.0,0.0,0.0,Stayed,Client currently in the company,.,0.9218,Stayed,https://picsum.photos/150/150?random=290,
0234-TEVTT,Female,43,Yes,3,Tulare,93274.0,36.185471,-119.375243,3,48,,No,0.0,No,Yes,DSL,22.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45.0,2196.3,0.0,0.0,Stayed,Client currently in the company,.,0.969,Stayed,https://picsum.photos/150/150?random=83,
0235-KGSLC,Female,45,No,0,Buellton,93427.0,34.631362,-120.238218,0,1,Offer E,Yes,33.34,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0.0,0.0,Churned,Other,Moved,0.7122,Churned,https://picsum.photos/150/150?random=569,
0236-HFWSV,Male,49,No,0,Palmdale,93552.0,34.557711,-118.029441,0,15,,Yes,48.93,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,1444.65,0.0,0.0,Churned,Competitor,Competitor had better devices,0.6566,Churned,https://picsum.photos/150/150?random=55,
0237-YFUTL,Female,62,Yes,0,Midway City,92655.0,33.744439,-117.98588,4,50,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0.0,0.0,Stayed,Client currently in the company,.,0.8086,Stayed,https://picsum.photos/150/150?random=761,
0238-WHBIQ,Male,25,Yes,1,Folsom,95630.0,38.672638,-121.147403,10,72,Offer A,Yes,33.75,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0.0,0.0,Stayed,Client currently in the company,.,0.9951,Stayed,https://picsum.photos/150/150?random=318,
0239-OXEXL,Female,37,No,0,Oakland,94619.0,37.787186,-122.14633,0,46,,Yes,43.27,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,3847.6,0.0,100.0,Stayed,Client currently in the company,.,0.8352,Stayed,https://picsum.photos/150/150?random=145,
0244-LGNFY,Female,35,Yes,1,San Anselmo,94960.0,37.99272,-122.575026,4,72,,Yes,30.0,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,6733.0,0.0,0.0,Stayed,Client currently in the company,.,0.9925,Stayed,https://picsum.photos/150/150?random=33,
0247-SLUJI,Male,37,Yes,3,Duarte,91010.0,34.145695,-117.95982,2,1,,Yes,34.28,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,19.7,19.7,0.0,0.0,Joined,Client currently in the company,.,0.8948,Stayed,https://picsum.photos/150/150?random=362,
0248-IPDFW,Female,19,No,0,Lake Elsinore,92530.0,33.655421,-117.391751,0,1,,Yes,29.13,Yes,Yes,Cable,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,50.1,0.0,0.0,Joined,Client currently in the company,.,0.5195,Churned,https://picsum.photos/150/150?random=573,
0248-PGHBZ,Female,69,No,0,San Clemente,92672.0,33.429488,-117.609432,0,67,Offer A,Yes,2.57,No,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,0.0,0.0,Stayed,Client currently in the company,.,0.9672,Stayed,https://picsum.photos/150/150?random=914,
0253-ZTEOB,Female,44,Yes,1,Los Angeles,90004.0,34.076259,-118.310715,5,48,,Yes,8.94,Yes,Yes,DSL,27.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,3870.3,0.0,0.0,Stayed,Client currently in the company,.,0.9881,Stayed,https://picsum.photos/150/150?random=205,
0254-FNMCI,Female,19,No,0,Downey,90241.0,33.940884,-118.128628,0,72,,Yes,41.91,No,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0.0,0.0,Stayed,Client currently in the company,.,0.9295,Stayed,https://picsum.photos/150/150?random=954,
0254-KCJGT,Male,64,Yes,0,Bodega Bay,94923.0,38.377165,-123.037957,6,52,Offer B,Yes,41.34,Yes,Yes,Cable,24.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,4354.45,0.0,0.0,Stayed,Client currently in the company,.,0.975,Stayed,https://picsum.photos/150/150?random=776,
0254-WWRKD,Female,44,Yes,3,Challenge,95925.0,39.461768,-121.195825,1,67,Offer A,Yes,46.9,No,Yes,Cable,28.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,3431.75,0.0,0.0,Stayed,Client currently in the company,.,0.9693,Stayed,https://picsum.photos/150/150?random=679,
0256-LTHVJ,Female,58,Yes,0,Ludlow,92338.0,34.702766,-116.093376,1,28,Offer C,Yes,16.85,No,Yes,Fiber Optic,13.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,2227.1,0.0,0.0,Churned,Competitor,Competitor had better devices,0.658,Churned,https://picsum.photos/150/150?random=227,
0257-KXZGU,Female,29,Yes,1,Santa Clara,95051.0,37.348129,-121.98469,9,32,Offer C,Yes,33.28,Yes,Yes,DSL,51.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,2045.55,0.0,0.0,Stayed,Client currently in the company,.,0.9746,Stayed,https://picsum.photos/150/150?random=766,
0257-ZESQC,Female,80,Yes,0,Perris,92571.0,33.828289,-117.201666,2,27,,Yes,7.02,No,Yes,Cable,25.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,1929.35,0.0,0.0,Churned,Attitude,Attitude of support person,0.7269,Churned,https://picsum.photos/150/150?random=18,
